,CustomerID,Recency,Frequency,Monetary,R,F,M,rfm_group,rfm_score,rfm_catrgory,Kmeans Cluster,Kmeans Cluster Category
865,13503,71,17,216.85000000000002,3,1,1,311,5,Platinum,1,Two
866,13504,64,22,295.93000000000006,3,2,1,321,6,Platinum,1,Two
867,13505,72,215,4393.63,3,4,4,344,11,Bronze,0,One
868,13506,316,26,458.52,4,2,2,422,8,Gold,1,Two
869,13507,3,162,2479.16,1,4,4,144,9,Silver,3,Four
870,13508,243,12,110.97000000000003,4,1,1,411,6,Platinum,1,Two
871,13509,8,44,979.72,1,3,3,133,7,Gold,2,Three
872,13510,1,115,1791.56,1,4,4,144,9,Silver,3,Four
873,13512,260,15,251.20999999999998,4,1,1,411,6,Platinum,1,Two
874,13513,126,10,205.10000000000002,3,1,1,311,5,Platinum,1,Two
875,13514,73,4,152.2,3,1,1,311,5,Platinum,1,Two
876,13515,72,59,891.1199999999999,3,3,3,333,9,Silver,0,One
877,13516,21,44,1389.41,2,3,3,233,8,Gold,0,One
878,13517,59,141,2128.4199999999996,3,4,4,344,11,Bronze,0,One
879,13518,85,38,659.4399999999998,3,2,2,322,7,Gold,0,One
880,13519,78,8,122.75,3,1,1,311,5,Platinum,1,Two
881,13520,58,93,3624.3499999999995,3,3,4,334,10,Bronze,0,One
882,13521,1,436,1093.65,1,4,3,143,8,Gold,3,Four
883,13522,30,5,125.80000000000001,2,1,1,211,4,Platinum,1,Two
884,13523,33,172,3964.88,2,4,4,244,10,Bronze,3,Four
885,13524,40,27,680.18,2,2,3,223,7,Gold,2,Three
886,13525,14,6,628.78,1,1,2,112,4,Platinum,2,Three
887,13527,33,223,2287.51,2,4,4,244,10,Bronze,3,Four
888,13529,78,15,307.76000000000005,3,1,2,312,6,Platinum,1,Two
889,13531,205,22,483.80000000000007,4,2,2,422,8,Gold,1,Two
890,13532,33,66,210.30999999999995,2,3,1,231,6,Platinum,2,Three
891,13533,182,76,270.79,4,3,1,431,8,Gold,0,One
892,13534,2,296,5870.08,1,4,4,144,9,Silver,3,Four
893,13536,1,179,3448.29,1,4,4,144,9,Silver,3,Four
894,13538,43,25,1280.8500000000001,2,2,3,223,7,Gold,0,One
895,13539,85,37,631.34,3,2,2,322,7,Gold,0,One
896,13544,39,87,291.40999999999997,2,3,1,231,6,Platinum,2,Three
897,13546,12,98,626.99,1,3,2,132,6,Platinum,2,Three
898,13548,96,124,682.4100000000001,3,4,3,343,10,Bronze,0,One
899,13549,25,51,918.1999999999999,2,3,3,233,8,Gold,0,One
900,13551,319,4,91.80000000000001,4,1,1,411,6,Platinum,1,Two
901,13552,66,109,3740.0699999999997,3,4,4,344,11,Bronze,0,One
902,13555,73,136,4149.280000000001,3,4,4,344,11,Bronze,0,One
903,13557,28,34,584.06,2,2,2,222,6,Platinum,2,Three
904,13558,5,175,605.06,1,4,2,142,7,Gold,3,Four
905,13560,7,33,174.36999999999998,1,2,1,121,4,Platinum,2,Three
906,13561,215,14,141.86,4,1,1,411,6,Platinum,1,Two
907,13562,81,82,1799.33,3,3,4,334,10,Bronze,0,One
908,13563,84,49,777.53,3,3,3,333,9,Silver,0,One
909,13564,144,83,1749.0200000000004,4,3,4,434,11,Bronze,0,One
910,13565,19,38,240.22,2,2,1,221,5,Platinum,2,Three
911,13566,40,176,874.71,2,4,3,243,9,Silver,0,One
912,13568,173,44,192.85,4,3,1,431,8,Gold,1,Two
913,13569,17,85,373.74999999999994,1,3,2,132,6,Platinum,2,Three
914,13570,243,27,239.49000000000004,4,2,1,421,7,Gold,1,Two
915,13571,12,341,2092.3199999999997,1,4,4,144,9,Silver,3,Four
916,13572,205,33,1384.25,4,2,3,423,9,Silver,0,One
917,13573,50,26,294.4,2,2,1,221,5,Platinum,2,Three
918,13575,23,46,732.07,2,3,3,233,8,Gold,2,Three
919,13576,10,126,6717.34,1,4,4,144,9,Silver,3,Four
920,13577,25,83,1687.6000000000001,2,3,4,234,9,Silver,0,One
921,13579,14,23,467.04,1,2,2,122,5,Platinum,2,Three
922,13581,309,10,118.0,4,1,1,411,6,Platinum,1,Two
923,13583,155,53,781.03,4,3,3,433,10,Bronze,0,One
924,13584,306,24,142.4,4,2,1,421,7,Gold,1,Two
925,13587,63,8,712.4,3,1,3,313,7,Gold,1,Two
926,13588,15,174,2478.95,1,4,4,144,9,Silver,3,Four
927,13589,14,21,379.65000000000003,1,2,2,122,5,Platinum,2,Three
928,13590,11,87,1981.9199999999998,1,3,4,134,8,Gold,3,Four
929,13591,64,58,1117.1299999999999,3,3,3,333,9,Silver,0,One
930,13592,35,16,247.95999999999998,2,1,1,211,4,Platinum,2,Three
931,13593,108,128,2037.08,3,4,4,344,11,Bronze,0,One
932,13594,52,26,396.96999999999997,3,2,2,322,7,Gold,2,Three
933,13596,5,166,697.0400000000001,1,4,3,143,8,Gold,3,Four
934,13598,47,40,180.17000000000002,2,2,1,221,5,Platinum,2,Three
935,13599,1,247,5153.67,1,4,4,144,9,Silver,3,Four
936,13600,312,19,219.52,4,2,1,421,7,Gold,1,Two
937,13601,45,99,693.32,2,3,3,233,8,Gold,0,One
938,13602,64,23,428.89,3,2,2,322,7,Gold,1,Two
939,13603,26,27,164.34,2,2,1,221,5,Platinum,2,Three
940,13606,29,43,280.53999999999996,2,3,1,231,6,Platinum,2,Three
941,13607,40,98,678.0100000000001,2,3,3,233,8,Gold,0,One
942,13610,12,226,1131.88,1,4,3,143,8,Gold,3,Four
943,13611,89,74,1171.7999999999997,3,3,3,333,9,Silver,0,One
944,13614,24,201,1610.46,2,4,3,243,9,Silver,3,Four
945,13615,318,23,417.6900000000001,4,2,2,422,8,Gold,1,Two
946,13617,40,44,544.18,2,3,2,232,7,Gold,0,One
947,13618,173,13,177.34,4,1,1,411,6,Platinum,1,Two
948,13621,116,19,213.85,3,2,1,321,6,Platinum,1,Two
949,13623,30,81,747.78,2,3,3,233,8,Gold,0,One
950,13626,252,19,257.23,4,2,1,421,7,Gold,1,Two
951,13627,59,92,1638.47,3,3,3,333,9,Silver,0,One
952,13629,23,59,7792.360000000001,2,3,4,234,9,Silver,3,Four
953,13630,5,71,2031.7799999999997,1,3,4,134,8,Gold,3,Four
954,13631,99,11,3070.42,3,1,4,314,8,Gold,0,One
955,13632,24,146,2121.27,2,4,4,244,10,Bronze,3,Four
956,13634,33,188,1575.1599999999999,2,4,3,243,9,Silver,0,One
957,13635,67,62,1071.03,3,3,3,333,9,Silver,0,One
958,13636,36,63,949.12,2,3,3,233,8,Gold,0,One
959,13637,52,101,810.5,3,4,3,343,10,Bronze,0,One
960,13638,15,8,122.64,1,1,1,111,3,Platinum,2,Three
961,13639,74,40,1033.3400000000001,3,2,3,323,8,Gold,0,One
962,13642,215,66,354.8,4,3,2,432,9,Silver,0,One
963,13643,31,28,519.44,2,2,2,222,6,Platinum,2,Three
964,13644,16,146,2624.26,1,4,4,144,9,Silver,3,Four
965,13645,120,5,252.1,3,1,1,311,5,Platinum,1,Two
966,13647,9,79,1678.1200000000001,1,3,4,134,8,Gold,3,Four
967,13649,256,23,346.6,4,2,2,422,8,Gold,1,Two
968,13650,16,96,1836.3400000000001,1,3,4,134,8,Gold,3,Four
969,13651,35,6,94.2,2,1,1,211,4,Platinum,1,Two
970,13652,45,63,1095.08,2,3,3,233,8,Gold,0,One
971,13654,43,166,2707.33,2,4,4,244,10,Bronze,0,One
972,13655,114,56,932.97,3,3,3,333,9,Silver,0,One
973,13656,164,49,379.65000000000003,4,3,2,432,9,Silver,0,One
974,13657,10,16,382.14,1,1,2,112,4,Platinum,2,Three
975,13658,9,108,2639.1700000000005,1,4,4,144,9,Silver,3,Four
976,13659,205,104,1573.1999999999998,4,4,3,443,11,Bronze,0,One
977,13662,85,53,897.76,3,3,3,333,9,Silver,0,One
978,13663,179,13,189.47,4,1,1,411,6,Platinum,1,Two
979,13666,60,12,84.65,3,1,1,311,5,Platinum,1,Two
980,13667,149,87,305.0199999999999,4,3,1,431,8,Gold,0,One
981,13668,2,470,6363.59,1,4,4,144,9,Silver,3,Four
982,13669,50,9,218.55,2,1,1,211,4,Platinum,1,Two
983,13670,75,25,349.7,3,2,2,322,7,Gold,1,Two
984,13672,301,6,186.39,4,1,1,411,6,Platinum,1,Two
985,13673,18,65,396.91999999999996,2,3,2,232,7,Gold,2,Three
986,13675,151,25,486.82,4,2,2,422,8,Gold,1,Two
987,13678,151,16,232.6,4,1,1,411,6,Platinum,1,Two
988,13680,1,195,3722.42,1,4,4,144,9,Silver,3,Four
989,13681,17,57,827.8299999999999,1,3,3,133,7,Gold,2,Three
990,13682,187,3,59.5,4,1,1,411,6,Platinum,1,Two
991,13684,285,30,67.23,4,2,1,421,7,Gold,1,Two
992,13685,2,39,3119.44,1,2,4,124,7,Gold,3,Four
993,13686,182,8,72.0,4,1,1,411,6,Platinum,1,Two
994,13689,63,6,910.0,3,1,3,313,7,Gold,1,Two
995,13690,59,9,172.25,3,1,1,311,5,Platinum,1,Two
996,13692,24,53,1488.3199999999997,2,3,3,233,8,Gold,0,One
997,13694,3,568,65039.619999999995,1,4,4,144,9,Silver,3,Four
998,13695,31,90,2504.13,2,3,4,234,9,Silver,0,One
999,13697,38,12,151.3,2,1,1,211,4,Platinum,1,Two
1000,13699,155,14,308.5799999999999,4,1,2,412,7,Gold,1,Two
1001,13700,26,197,2265.12,2,4,4,244,10,Bronze,3,Four
1002,13703,318,1,99.5,4,1,1,411,6,Platinum,1,Two
1003,13704,5,134,2308.0600000000004,1,4,4,144,9,Silver,3,Four
1004,13705,7,28,711.86,1,2,3,123,6,Platinum,2,Three
1005,13706,302,20,330.79,4,2,2,422,8,Gold,1,Two
1006,13707,267,48,806.41,4,3,3,433,10,Bronze,0,One
1007,13708,271,51,296.88,4,3,1,431,8,Gold,1,Two
1008,13709,3,336,6328.05,1,4,4,144,9,Silver,3,Four
1009,13710,31,8,180.48,2,1,1,211,4,Platinum,1,Two
1010,13711,218,13,252.06,4,1,1,411,6,Platinum,1,Two
1011,13712,246,10,228.83999999999997,4,1,1,411,6,Platinum,1,Two
1012,13715,281,105,1079.3400000000001,4,4,3,443,11,Bronze,0,One
1013,13716,269,21,138.28,4,2,1,421,7,Gold,1,Two
1014,13717,32,102,1445.0100000000002,2,4,3,243,9,Silver,0,One
1015,13718,246,12,306.54999999999995,4,1,1,411,6,Platinum,1,Two
1016,13719,15,60,1041.68,1,3,3,133,7,Gold,2,Three
1017,13720,116,43,799.9,3,3,3,333,9,Silver,0,One
1018,13721,36,28,524.1400000000001,2,2,2,222,6,Platinum,2,Three
1019,13722,131,85,2375.41,3,3,4,334,10,Bronze,0,One
1020,13723,217,6,199.85000000000002,4,1,1,411,6,Platinum,1,Two
1021,13725,49,104,1980.56,2,4,4,244,10,Bronze,0,One
1022,13726,38,42,1079.6599999999999,2,3,3,233,8,Gold,0,One
1023,13727,28,20,333.48,2,2,2,222,6,Platinum,2,Three
1024,13728,36,63,1016.1400000000001,2,3,3,233,8,Gold,0,One
1025,13730,135,43,752.6,3,3,3,333,9,Silver,0,One
1026,13731,219,38,610.59,4,2,2,422,8,Gold,0,One
1027,13732,28,33,491.85999999999996,2,2,2,222,6,Platinum,2,Three
1028,13735,24,196,2885.2399999999993,2,4,4,244,10,Bronze,3,Four
1029,13736,5,191,731.8999999999999,1,4,3,143,8,Gold,3,Four
1030,13737,200,30,339.6,4,2,2,422,8,Gold,1,Two
1031,13739,18,3,216.9,2,1,1,211,4,Platinum,1,Two
1032,13740,240,23,350.75,4,2,2,422,8,Gold,1,Two
1033,13741,71,34,668.4300000000001,3,2,2,322,7,Gold,0,One
1034,13742,16,321,3131.0199999999995,1,4,4,144,9,Silver,3,Four
1035,13743,2,41,1341.6,1,2,3,123,6,Platinum,2,Three
1036,13744,95,72,1156.3600000000001,3,3,3,333,9,Silver,0,One
1037,13745,162,25,300.03999999999996,4,2,1,421,7,Gold,1,Two
1038,13747,373,1,79.6,4,1,1,411,6,Platinum,1,Two
1039,13748,95,28,948.2499999999999,3,2,3,323,8,Gold,0,One
1040,13750,53,24,1647.26,3,2,3,323,8,Gold,0,One
1041,13751,288,9,296.25,4,1,1,411,6,Platinum,1,Two
1042,13752,124,76,1186.28,3,3,3,333,9,Silver,0,One
1043,13753,287,35,741.26,4,2,3,423,9,Silver,0,One
1044,13754,151,12,282.6,4,1,1,411,6,Platinum,1,Two
1045,13755,3,342,2161.35,1,4,4,144,9,Silver,3,Four
1046,13756,2,142,5189.52,1,4,4,144,9,Silver,3,Four
1047,13758,11,117,3190.55,1,4,4,144,9,Silver,3,Four
1048,13759,33,25,659.41,2,2,2,222,6,Platinum,2,Three
1049,13760,54,57,286.78999999999996,3,3,1,331,7,Gold,2,Three
1050,13761,50,70,1070.65,2,3,3,233,8,Gold,0,One
1051,13762,218,7,306.72,4,1,1,411,6,Platinum,1,Two
1052,13763,63,15,1714.9599999999996,3,1,4,314,8,Gold,0,One
1053,13764,70,208,1521.7600000000002,3,4,3,343,10,Bronze,0,One
1054,13767,2,368,17220.36,1,4,4,144,9,Silver,3,Four
1055,13769,2,135,2796.51,1,4,4,144,9,Silver,3,Four
1056,13771,64,119,2634.45,3,4,4,344,11,Bronze,0,One
1057,13772,33,177,1132.13,2,4,3,243,9,Silver,0,One
1058,13774,81,22,344.99999999999994,3,2,2,322,7,Gold,1,Two
1059,13777,1,197,25977.16,1,4,4,144,9,Silver,3,Four
1060,13778,103,9,178.7,3,1,1,311,5,Platinum,1,Two
1061,13780,7,57,360.01000000000005,1,3,2,132,6,Platinum,2,Three
1062,13781,250,17,127.84,4,1,1,411,6,Platinum,1,Two
1063,13782,12,115,912.0,1,4,3,143,8,Gold,2,Three
1064,13784,9,31,2462.79,1,2,4,124,7,Gold,2,Three
1065,13786,367,7,230.4,4,1,1,411,6,Platinum,1,Two
1066,13787,75,31,309.04,3,2,2,322,7,Gold,1,Two
1067,13790,4,45,348.79999999999995,1,3,2,132,6,Platinum,2,Three
1068,13791,127,11,1516.0,3,1,3,313,7,Gold,0,One
1069,13792,66,13,195.54999999999995,3,1,1,311,5,Platinum,1,Two
1070,13798,1,349,37153.85,1,4,4,144,9,Silver,3,Four
1071,13799,116,39,688.8600000000001,3,2,3,323,8,Gold,0,One
1072,13800,309,33,558.3199999999999,4,2,2,422,8,Gold,1,Two
1073,13801,66,23,324.79999999999995,3,2,2,322,7,Gold,1,Two
1074,13802,138,60,4599.419999999999,3,3,4,334,10,Bronze,0,One
1075,13803,255,17,277.07000000000005,4,1,1,411,6,Platinum,1,Two
1076,13804,30,137,2635.79,2,4,4,244,10,Bronze,0,One
1077,13805,52,13,924.5999999999999,3,1,3,313,7,Gold,2,Three
1078,13806,63,10,256.38,3,1,1,311,5,Platinum,1,Two
1079,13807,367,7,112.6,4,1,1,411,6,Platinum,1,Two
1080,13808,5,76,1747.6600000000003,1,3,4,134,8,Gold,3,Four
1081,13809,305,12,155.05,4,1,1,411,6,Platinum,1,Two
1082,13810,28,35,1499.0100000000002,2,2,3,223,7,Gold,0,One
1083,13811,183,13,814.5,4,1,3,413,8,Gold,1,Two
1084,13812,42,36,539.0,2,2,2,222,6,Platinum,2,Three
1085,13813,39,69,1366.8600000000001,2,3,3,233,8,Gold,0,One
1086,13814,92,57,1579.12,3,3,3,333,9,Silver,0,One
1087,13815,22,176,4027.36,2,4,4,244,10,Bronze,3,Four
1088,13816,23,28,571.6700000000001,2,2,2,222,6,Platinum,2,Three
1089,13817,29,24,382.97999999999996,2,2,2,222,6,Platinum,2,Three
1090,13819,301,36,1140.35,4,2,3,423,9,Silver,0,One
1091,13821,144,59,385.64,4,3,2,432,9,Silver,0,One
1092,13822,5,96,632.0,1,3,2,132,6,Platinum,2,Three
1093,13823,18,40,957.66,2,2,3,223,7,Gold,2,Three
1094,13824,32,46,1698.94,2,3,4,234,9,Silver,0,One
1095,13826,176,10,189.5,4,1,1,411,6,Platinum,1,Two
1096,13827,57,93,412.05,3,3,2,332,8,Gold,0,One
1097,13828,22,15,209.49000000000004,2,1,1,211,4,Platinum,2,Three
1098,13831,16,74,2202.99,1,3,4,134,8,Gold,3,Four
1099,13832,19,3,52.2,2,1,1,211,4,Platinum,1,Two
1100,13833,159,29,384.7999999999999,4,2,2,422,8,Gold,1,Two
1101,13835,25,55,834.5699999999999,2,3,3,233,8,Gold,0,One
1102,13837,211,19,271.24,4,2,1,421,7,Gold,1,Two
1103,13838,5,174,691.7299999999999,1,4,3,143,8,Gold,3,Four
1104,13841,252,1,85.0,4,1,1,411,6,Platinum,1,Two
1105,13842,58,206,3385.62,3,4,4,344,11,Bronze,0,One
1106,13844,11,20,361.62,1,2,2,122,5,Platinum,2,Three
1107,13845,64,9,312.98,3,1,2,312,6,Platinum,1,Two
1108,13846,24,55,865.0600000000001,2,3,3,233,8,Gold,0,One
1109,13848,92,5,1255.0,3,1,3,313,7,Gold,1,Two
1110,13849,51,101,1537.95,3,4,3,343,10,Bronze,0,One
1111,13850,129,93,1595.4800000000002,3,3,3,333,9,Silver,0,One
1112,13851,95,81,2651.4599999999996,3,3,4,334,10,Bronze,0,One
1113,13853,57,23,1090.1399999999999,3,2,3,323,8,Gold,0,One
1114,13854,8,110,8109.52,1,4,4,144,9,Silver,3,Four
1115,13856,168,14,388.5,4,1,2,412,7,Gold,1,Two
1116,13858,57,11,216.17000000000002,3,1,1,311,5,Platinum,1,Two
1117,13859,326,28,201.15999999999994,4,2,1,421,7,Gold,1,Two
1118,13860,1,76,1245.8999999999999,1,3,3,133,7,Gold,3,Four
1119,13862,18,139,2209.36,2,4,4,244,10,Bronze,3,Four
1120,13863,247,20,305.78,4,2,1,421,7,Gold,1,Two
1121,13865,58,30,501.55999999999995,3,2,2,322,7,Gold,0,One
1122,13866,74,7,145.67,3,1,1,311,5,Platinum,1,Two
1123,13867,31,61,1015.29,2,3,3,233,8,Gold,0,One
1124,13868,7,33,3192.54,1,2,4,124,7,Gold,3,Four
1125,13869,123,307,3104.95,3,4,4,344,11,Bronze,0,One
1126,13870,2,115,2770.94,1,4,4,144,9,Silver,3,Four
1127,13871,22,336,6403.25,2,4,4,244,10,Bronze,3,Four
1128,13873,119,23,389.59999999999997,3,2,2,322,7,Gold,1,Two
1129,13874,358,18,540.45,4,2,2,422,8,Gold,1,Two
1130,13875,53,104,1786.79,3,4,4,344,11,Bronze,0,One
1131,13876,63,7,122.69999999999999,3,1,1,311,5,Platinum,1,Two
1132,13877,86,3,117.23999999999998,3,1,1,311,5,Platinum,1,Two
1133,13878,54,36,1281.53,3,2,3,323,8,Gold,0,One
1134,13880,21,165,3219.77,2,4,4,244,10,Bronze,3,Four
1135,13881,3,178,17159.519999999997,1,4,4,144,9,Silver,3,Four
1136,13882,2,65,1191.13,1,3,3,133,7,Gold,3,Four
1137,13883,10,142,2674.4799999999996,1,4,4,144,9,Silver,3,Four
1138,13884,7,59,787.6000000000001,1,3,3,133,7,Gold,2,Three
1139,13885,189,28,506.80000000000007,4,2,2,422,8,Gold,1,Two
1140,13886,71,16,243.56000000000003,3,1,1,311,5,Platinum,1,Two
1141,13887,204,19,349.54999999999995,4,2,2,422,8,Gold,1,Two
1142,13888,119,40,605.63,3,2,2,322,7,Gold,0,One
1143,13889,92,15,416.8999999999999,3,1,2,312,6,Platinum,1,Two
1144,13890,1,110,1883.81,1,4,4,144,9,Silver,3,Four
1145,13892,26,27,632.97,2,2,2,222,6,Platinum,2,Three
1146,13893,297,21,821.1000000000001,4,2,3,423,9,Silver,1,Two
1147,13894,23,27,564.62,2,2,2,222,6,Platinum,2,Three
1148,13895,28,118,2593.0699999999997,2,4,4,244,10,Bronze,0,One
1149,13897,50,17,311.15999999999997,2,1,2,212,5,Platinum,1,Two
1150,13898,325,12,155.93,4,1,1,411,6,Platinum,1,Two
1151,13899,16,19,388.52,1,2,2,122,5,Platinum,2,Three
1152,13900,183,43,740.9499999999999,4,3,3,433,10,Bronze,0,One
1153,13901,72,149,2867.2,3,4,4,344,11,Bronze,0,One
1154,13904,37,26,332.64000000000004,2,2,2,222,6,Platinum,2,Three
1155,13908,79,122,2369.55,3,4,4,344,11,Bronze,0,One
1156,13911,57,148,2580.91,3,4,4,344,11,Bronze,0,One
1157,13914,11,33,626.45,1,2,2,122,5,Platinum,2,Three
1158,13917,49,18,272.03999999999996,2,2,1,221,5,Platinum,1,Two
1159,13918,49,30,1212.8400000000001,2,2,3,223,7,Gold,0,One
1160,13919,59,28,384.81000000000006,3,2,2,322,7,Gold,2,Three
1161,13922,351,7,172.24999999999997,4,1,1,411,6,Platinum,1,Two
1162,13923,53,20,351.13,3,2,2,322,7,Gold,1,Two
1163,13924,1,117,1838.85,1,4,4,144,9,Silver,3,Four
1164,13925,92,41,678.25,3,2,3,323,8,Gold,0,One
1165,13926,23,11,223.84999999999997,2,1,1,211,4,Platinum,2,Three
1166,13927,74,21,348.99000000000007,3,2,2,322,7,Gold,1,Two
1167,13928,10,27,464.57,1,2,2,122,5,Platinum,2,Three
1168,13929,169,9,842.65,4,1,3,413,8,Gold,1,Two
1169,13930,57,17,337.34,3,1,2,312,6,Platinum,1,Two
1170,13931,95,58,1237.53,3,3,3,333,9,Silver,0,One
1171,13932,294,16,307.4,4,1,2,412,7,Gold,1,Two
1172,13933,109,23,608.7899999999998,3,2,2,322,7,Gold,1,Two
1173,13934,263,31,922.0999999999998,4,2,3,423,9,Silver,0,One
1174,13936,179,26,376.5799999999999,4,2,2,422,8,Gold,1,Two
1175,13937,169,9,158.85,4,1,1,411,6,Platinum,1,Two
1176,13938,35,7,71.66,2,1,1,211,4,Platinum,1,Two
1177,13939,23,45,568.55,2,3,2,232,7,Gold,2,Three
1178,13940,17,49,839.14,1,3,3,133,7,Gold,2,Three
1179,13941,21,45,5112.96,2,3,4,234,9,Silver,3,Four
1180,13946,79,11,561.57,3,1,2,312,6,Platinum,1,Two
1181,13947,65,5,90.6,3,1,1,311,5,Platinum,1,Two
1182,13948,360,3,101.99999999999999,4,1,1,411,6,Platinum,1,Two
1183,13949,2,160,2427.3199999999997,1,4,4,144,9,Silver,3,Four
1184,13950,11,35,745.0600000000001,1,2,3,123,6,Platinum,2,Three
1185,13951,176,39,674.4499999999998,4,2,2,422,8,Gold,0,One
1186,13952,217,137,3251.0699999999997,4,4,4,444,12,Bronze,0,One
1187,13953,7,20,3515.6799999999994,1,2,4,124,7,Gold,2,Three
1188,13954,1,25,439.92,1,2,2,122,5,Platinum,2,Three
1189,13955,154,33,322.96,4,2,2,422,8,Gold,1,Two
1190,13956,5,152,1026.42,1,4,3,143,8,Gold,3,Four
1191,13959,79,92,598.1999999999999,3,3,2,332,8,Gold,0,One
1192,13960,21,12,230.21999999999997,2,1,1,211,4,Platinum,2,Three
1193,13962,21,11,169.55,2,1,1,211,4,Platinum,2,Three
1194,13963,308,35,664.5400000000001,4,2,2,422,8,Gold,0,One
1195,13967,145,2,80.7,4,1,1,411,6,Platinum,1,Two
1196,13969,7,626,9053.939999999999,1,4,4,144,9,Silver,3,Four
1197,13971,18,149,2758.26,2,4,4,244,10,Bronze,3,Four
1198,13972,70,15,190.25000000000009,3,1,1,311,5,Platinum,1,Two
1199,13973,287,11,264.7,4,1,1,411,6,Platinum,1,Two
1200,13974,49,28,413.59,2,2,2,222,6,Platinum,2,Three
1201,13975,31,338,2526.2799999999997,2,4,4,244,10,Bronze,3,Four
1202,13976,206,10,357.98,4,1,2,412,7,Gold,1,Two
1203,13978,14,15,196.78999999999996,1,1,1,111,3,Platinum,2,Three
1204,13979,73,54,869.8699999999998,3,3,3,333,9,Silver,0,One
1205,13980,60,11,200.14000000000001,3,1,1,311,5,Platinum,1,Two
1206,13982,39,111,1871.81,2,4,4,244,10,Bronze,0,One
1207,13983,29,107,2603.4300000000003,2,4,4,244,10,Bronze,0,One
1208,13984,26,16,920.51,2,1,3,213,6,Platinum,2,Three
1209,13985,4,351,7060.129999999999,1,4,4,144,9,Silver,3,Four
1210,13986,17,13,320.46,1,1,2,112,4,Platinum,2,Three
1211,13988,19,234,4147.96,2,4,4,244,10,Bronze,3,Four
1212,13989,65,41,1266.08,3,2,3,323,8,Gold,0,One
1213,13990,213,16,311.3,4,1,2,412,7,Gold,1,Two
1214,13991,12,84,855.97,1,3,3,133,7,Gold,2,Three
1215,13992,30,5,76.8,2,1,1,211,4,Platinum,1,Two
1216,13993,42,121,3466.3600000000006,2,4,4,244,10,Bronze,0,One
1217,13994,3,155,2313.14,1,4,4,144,9,Silver,3,Four
1218,13995,15,86,1393.69,1,3,3,133,7,Gold,0,One
1219,13999,10,208,3901.81,1,4,4,144,9,Silver,3,Four
1220,14000,211,15,635.66,4,1,2,412,7,Gold,1,Two
1221,14001,45,39,2043.0800000000002,2,2,4,224,8,Gold,0,One
1222,14002,134,47,529.7299999999999,3,3,2,332,8,Gold,0,One
1223,14004,43,171,4582.639999999999,2,4,4,244,10,Bronze,3,Four
1224,14005,9,84,2874.72,1,3,4,134,8,Gold,3,Four
1225,14006,115,30,962.1899999999999,3,2,3,323,8,Gold,0,One
1226,14009,198,42,695.6099999999999,4,3,3,433,10,Bronze,0,One
1227,14012,277,11,328.8,4,1,2,412,7,Gold,1,Two
1228,14013,110,34,473.0200000000001,3,2,2,322,7,Gold,0,One
1229,14014,77,39,505.18,3,2,2,322,7,Gold,0,One
1230,14015,52,20,917.3400000000001,3,2,3,323,8,Gold,0,One
1231,14016,161,161,4341.21,4,4,4,444,12,Bronze,0,One
1232,14019,46,66,1421.61,2,3,3,233,8,Gold,0,One
1233,14020,16,39,642.8000000000001,1,2,2,122,5,Platinum,2,Three
1234,14021,155,22,631.9000000000001,4,2,2,422,8,Gold,1,Two
1235,14022,225,28,439.99999999999994,4,2,2,422,8,Gold,1,Two
1236,14023,7,31,584.0699999999999,1,2,2,122,5,Platinum,2,Three
1237,14024,121,16,327.7,3,1,2,312,6,Platinum,1,Two
1238,14027,60,6,104.82000000000002,3,1,1,311,5,Platinum,1,Two
1239,14029,63,15,467.65999999999997,3,1,2,312,6,Platinum,1,Two
1240,14030,18,243,2360.0899999999997,2,4,4,244,10,Bronze,3,Four
1241,14031,7,250,17286.86,1,4,4,144,9,Silver,3,Four
1242,14032,2,143,2975.59,1,4,4,144,9,Silver,3,Four
1243,14034,22,89,651.8199999999999,2,3,2,232,7,Gold,0,One
1244,14035,28,66,1428.0200000000002,2,3,3,233,8,Gold,0,One
1245,14036,284,38,626.6499999999999,4,2,2,422,8,Gold,0,One
1246,14037,176,28,147.2,4,2,1,421,7,Gold,1,Two
1247,14038,78,92,1560.3799999999997,3,3,3,333,9,Silver,0,One
1248,14039,33,6,152.2,2,1,1,211,4,Platinum,1,Two
1249,14040,40,235,3614.92,2,4,4,244,10,Bronze,3,Four
1250,14041,266,21,141.41,4,2,1,421,7,Gold,1,Two
1251,14044,26,209,652.8199999999999,2,4,2,242,8,Gold,0,One
1252,14045,109,6,1659.75,3,1,3,313,7,Gold,1,Two
1253,14046,284,14,154.99,4,1,1,411,6,Platinum,1,Two
1254,14047,8,32,1308.6100000000001,1,2,3,123,6,Platinum,2,Three
1255,14048,305,85,409.93,4,3,2,432,9,Silver,0,One
1256,14049,16,488,5681.719999999999,1,4,4,144,9,Silver,3,Four
1257,14050,31,54,746.3599999999999,2,3,3,233,8,Gold,0,One
1258,14051,1,210,15610.39,1,4,4,144,9,Silver,3,Four
1259,14052,19,56,225.36,2,3,1,231,6,Platinum,2,Three
1260,14053,124,4,260.25,3,1,1,311,5,Platinum,1,Two
1261,14054,65,6,92.46000000000001,3,1,1,311,5,Platinum,1,Two
1262,14055,106,10,725.64,3,1,3,313,7,Gold,1,Two
1263,14056,1,1106,8214.65,1,4,4,144,9,Silver,3,Four
1264,14057,23,284,6217.959999999999,2,4,4,244,10,Bronze,3,Four
